,URI,TrackName,ArtistURI,ArtistName,ArtistPopularity,ArtistGenres,Album,TrackPopularity,Explicit,ReleaseDate,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
47,spotify:track:74f0dpqHhTeTJzs4pmZ1yq,Pool House,spotify:artist:6p2HnfM955TI1bX34dkLnI,The Backseat Lovers,66,"['pov: indie', 'slc indie']",When We Were Friends,71,False,2019-01-27,0.594,0.355,7,-11.184,1,0.0305,0.0478,0.000109,0.0559,0.327,134.097,audio_features,74f0dpqHhTeTJzs4pmZ1yq,spotify:track:74f0dpqHhTeTJzs4pmZ1yq,https://api.spotify.com/v1/tracks/74f0dpqHhTeTJzs4pmZ1yq,https://api.spotify.com/v1/audio-analysis/74f0dpqHhTeTJzs4pmZ1yq,269412,4
48,spotify:track:0O3TAouZE4vL9dM5SyxgvH,Fashion Killa,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,81,"['east coast hip hop', 'hip hop', 'rap', 'trap']",LONG.LIVE.A$AP (Deluxe Version),73,True,2013,0.801,0.819,11,-5.189,1,0.158,0.292,0.0,0.515,0.811,139.969,audio_features,0O3TAouZE4vL9dM5SyxgvH,spotify:track:0O3TAouZE4vL9dM5SyxgvH,https://api.spotify.com/v1/tracks/0O3TAouZE4vL9dM5SyxgvH,https://api.spotify.com/v1/audio-analysis/0O3TAouZE4vL9dM5SyxgvH,236280,4
49,spotify:track:5yvhdo8FXbBsIllxv2Rr94,Prom,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,SZA,89,"['pop', 'r&b', 'rap']",Ctrl,67,True,2017-06-09,0.805,0.702,1,-4.877,1,0.0887,0.0639,0.0,0.123,0.225,120.048,audio_features,5yvhdo8FXbBsIllxv2Rr94,spotify:track:5yvhdo8FXbBsIllxv2Rr94,https://api.spotify.com/v1/tracks/5yvhdo8FXbBsIllxv2Rr94,https://api.spotify.com/v1/audio-analysis/5yvhdo8FXbBsIllxv2Rr94,196133,4
50,spotify:track:7iPlcFvOMOzt6v0QvcAueZ,I Always Wanna Die (Sometimes),spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,The 1975,76,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']",A Brief Inquiry Into Online Relationships,66,False,2018-11-30,0.376,0.473,4,-5.636,1,0.0325,0.00527,0.00162,0.123,0.0398,148.835,audio_features,7iPlcFvOMOzt6v0QvcAueZ,spotify:track:7iPlcFvOMOzt6v0QvcAueZ,https://api.spotify.com/v1/tracks/7iPlcFvOMOzt6v0QvcAueZ,https://api.spotify.com/v1/audio-analysis/7iPlcFvOMOzt6v0QvcAueZ,314663,4
51,spotify:track:3xQ7tHivJMHSvJfUeNvyc7,Dead Knot,spotify:artist:0bBrsS9ufPAmeFQgDNG54O,cehryl,36,['bedroom soul'],Dead Knot,49,False,2019,0.607,0.581,1,-8.182,1,0.0284,0.024,0.0026,0.128,0.348,94.493,audio_features,3xQ7tHivJMHSvJfUeNvyc7,spotify:track:3xQ7tHivJMHSvJfUeNvyc7,https://api.spotify.com/v1/tracks/3xQ7tHivJMHSvJfUeNvyc7,https://api.spotify.com/v1/audio-analysis/3xQ7tHivJMHSvJfUeNvyc7,237366,4
52,spotify:track:1SA1Lt8jTM4ab9aTOqPWHy,This is what the drugs are for,spotify:artist:4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams,72,['alt z'],Good Riddance,27,False,2023-02-24,0.492,0.537,1,-8.129,1,0.0326,0.79,0.00203,0.138,0.495,98.985,audio_features,1SA1Lt8jTM4ab9aTOqPWHy,spotify:track:1SA1Lt8jTM4ab9aTOqPWHy,https://api.spotify.com/v1/tracks/1SA1Lt8jTM4ab9aTOqPWHy,https://api.spotify.com/v1/audio-analysis/1SA1Lt8jTM4ab9aTOqPWHy,245610,4
53,spotify:track:6LPi5m37Sv2N7N3ZdzH51T,Two people,spotify:artist:4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams,72,['alt z'],Good Riddance (Deluxe),57,False,2023-06-16,0.525,0.243,0,-12.933,1,0.0349,0.876,0.000626,0.104,0.0794,143.716,audio_features,6LPi5m37Sv2N7N3ZdzH51T,spotify:track:6LPi5m37Sv2N7N3ZdzH51T,https://api.spotify.com/v1/tracks/6LPi5m37Sv2N7N3ZdzH51T,https://api.spotify.com/v1/audio-analysis/6LPi5m37Sv2N7N3ZdzH51T,253067,3
54,spotify:track:2Z2MAil7tpZhHOB2noIJUd,jersey luv,spotify:artist:6Y6qIKwe32BxNflpxbKsJc,GROOVY,55,[],jersey luv,73,True,2023-02-01,0.345,0.674,1,-6.765,0,0.156,0.494,0.0,0.133,0.318,155.957,audio_features,2Z2MAil7tpZhHOB2noIJUd,spotify:track:2Z2MAil7tpZhHOB2noIJUd,https://api.spotify.com/v1/tracks/2Z2MAil7tpZhHOB2noIJUd,https://api.spotify.com/v1/audio-analysis/2Z2MAil7tpZhHOB2noIJUd,231107,4
55,spotify:track:14X6DBq7q2hJSCZwt4ddvY,Valentine,spotify:artist:0ZxZlO7oWCSYMXhehpyMvE,COIN,61,['pov: indie'],Dreamland,54,False,2020-02-21,0.524,0.816,9,-7.131,1,0.043,0.00464,4.76e-05,0.131,0.6,159.996,audio_features,14X6DBq7q2hJSCZwt4ddvY,spotify:track:14X6DBq7q2hJSCZwt4ddvY,https://api.spotify.com/v1/tracks/14X6DBq7q2hJSCZwt4ddvY,https://api.spotify.com/v1/audio-analysis/14X6DBq7q2hJSCZwt4ddvY,193587,4
56,spotify:track:0f7T8FO4ZM9XHpmncSUWND,Flowers,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,82,"['modern alternative rock', 'modern rock', 'pop']",Hard To Imagine The Neighbourhood Ever Changing,51,False,2018-11-02,0.559,0.6,0,-7.002,1,0.0248,0.0179,0.0163,0.204,0.299,100.029,audio_features,0f7T8FO4ZM9XHpmncSUWND,spotify:track:0f7T8FO4ZM9XHpmncSUWND,https://api.spotify.com/v1/tracks/0f7T8FO4ZM9XHpmncSUWND,https://api.spotify.com/v1/audio-analysis/0f7T8FO4ZM9XHpmncSUWND,197693,4
0,spotify:track:5Zq85MoLZHIKdJVS3xSqkb,Still Alone,spotify:artist:4us6IzRDlOknDIdzAFe1uQ,Rich,41,[],Still Alone,37,False,2023-01-19,0.225,0.185,0,-8.554,1,0.0336,0.908,0.0,0.106,0.117,84.997,audio_features,5Zq85MoLZHIKdJVS3xSqkb,spotify:track:5Zq85MoLZHIKdJVS3xSqkb,https://api.spotify.com/v1/tracks/5Zq85MoLZHIKdJVS3xSqkb,https://api.spotify.com/v1/audio-analysis/5Zq85MoLZHIKdJVS3xSqkb,264803,4
1,spotify:track:71MVjTIeOQzPkEmfgL3uNc,MARRY KILL F*CK//,spotify:artist:5ObBtv5VunwwhQaXXnUrsM,KennyHoopla,53,['pop punk'],BLINK AND YOU'LL MISS IT//,58,True,2023-07-07,0.485,0.819,11,-3.856,1,0.0473,0.000292,1.67e-06,0.0508,0.515,97.926,audio_features,71MVjTIeOQzPkEmfgL3uNc,spotify:track:71MVjTIeOQzPkEmfgL3uNc,https://api.spotify.com/v1/tracks/71MVjTIeOQzPkEmfgL3uNc,https://api.spotify.com/v1/audio-analysis/71MVjTIeOQzPkEmfgL3uNc,168976,4
2,spotify:track:5RmHOLMw4YePkUzSdFLr22,Out of Mind,spotify:artist:7KGR0g3ZG9CI9e6q8mnJtC,Palace Floor,26,[],Out of Mind,34,False,2023-04-15,0.657,0.407,3,-10.252,0,0.085,0.733,0.0,0.205,0.483,83.001,audio_features,5RmHOLMw4YePkUzSdFLr22,spotify:track:5RmHOLMw4YePkUzSdFLr22,https://api.spotify.com/v1/tracks/5RmHOLMw4YePkUzSdFLr22,https://api.spotify.com/v1/audio-analysis/5RmHOLMw4YePkUzSdFLr22,196627,4
3,spotify:track:5pP390EcAYj8wYcKl0E36l,SWEET,spotify:artist:1JmCy4jQegbbMjBWRI0iCt,Dre Wave$,31,['chill abstract hip hop'],Soul Ties,41,True,2021-05-30,0.659,0.796,1,-7.841,0,0.219,0.0341,4.94e-06,0.324,0.605,112.944,audio_features,5pP390EcAYj8wYcKl0E36l,spotify:track:5pP390EcAYj8wYcKl0E36l,https://api.spotify.com/v1/tracks/5pP390EcAYj8wYcKl0E36l,https://api.spotify.com/v1/audio-analysis/5pP390EcAYj8wYcKl0E36l,165061,4
4,spotify:track:1UzcjG4kSUUvcbyZQjPda4,All That,spotify:artist:24pp4R67XES61YlVopv9LS,ALYX RUSH,12,[],After the Last Time,17,True,2023-07-27,0.747,0.509,0,-6.537,1,0.0655,0.603,0.0,0.148,0.543,86.025,audio_features,1UzcjG4kSUUvcbyZQjPda4,spotify:track:1UzcjG4kSUUvcbyZQjPda4,https://api.spotify.com/v1/tracks/1UzcjG4kSUUvcbyZQjPda4,https://api.spotify.com/v1/audio-analysis/1UzcjG4kSUUvcbyZQjPda4,223256,4
5,spotify:track:3Sb3Md9qVCRwu470IZ4XIp,Build Me A House,spotify:artist:4DtUsfaVQBhypuwYmobdSm,RIMON,48,"['alternative r&b', 'dutch r&b']",Build Me A House,60,False,2022-09-23,0.447,0.413,8,-9.788,0,0.315,0.0688,0.00166,0.104,0.304,84.717,audio_features,3Sb3Md9qVCRwu470IZ4XIp,spotify:track:3Sb3Md9qVCRwu470IZ4XIp,https://api.spotify.com/v1/tracks/3Sb3Md9qVCRwu470IZ4XIp,https://api.spotify.com/v1/audio-analysis/3Sb3Md9qVCRwu470IZ4XIp,181482,4
6,spotify:track:5KfUqRRbm6ACSzLxUS57R2,Sugar,spotify:artist:5KpmWCJ5NqsY9meqhjwbxR,Unusual Demont,42,"['indie r&b', 'modern alternative pop']",Sugar,27,True,2022-07-27,0.841,0.354,9,-7.699,1,0.321,0.136,0.000706,0.0693,0.962,134.936,audio_features,5KfUqRRbm6ACSzLxUS57R2,spotify:track:5KfUqRRbm6ACSzLxUS57R2,https://api.spotify.com/v1/tracks/5KfUqRRbm6ACSzLxUS57R2,https://api.spotify.com/v1/audio-analysis/5KfUqRRbm6ACSzLxUS57R2,114417,4
7,spotify:track:1g6aK9HzKkbbQ2RpqtUyvL,Moments,spotify:artist:75OSuJw6r1LCdYgmTt0gHs,Micah Edwards,48,[],Moments,62,False,2020-10-21,0.549,0.313,2,-11.525,1,0.0322,0.759,0.108,0.0875,0.216,113.962,audio_features,1g6aK9HzKkbbQ2RpqtUyvL,spotify:track:1g6aK9HzKkbbQ2RpqtUyvL,https://api.spotify.com/v1/tracks/1g6aK9HzKkbbQ2RpqtUyvL,https://api.spotify.com/v1/audio-analysis/1g6aK9HzKkbbQ2RpqtUyvL,292625,3
8,spotify:track:44ashym52bERKclJsKt3Db,Okok (Hibachi),spotify:artist:3DGlTwdM5Dim9XQipb3jMf,Jordan Ward,59,"['chill abstract hip hop', 'indie hip hop', 'indie r&b']",Valley Hopefuls,54,True,2019-06-07,0.894,0.475,11,-8.346,1,0.131,0.309,0.000138,0.111,0.571,144.202,audio_features,44ashym52bERKclJsKt3Db,spotify:track:44ashym52bERKclJsKt3Db,https://api.spotify.com/v1/tracks/44ashym52bERKclJsKt3Db,https://api.spotify.com/v1/audio-analysis/44ashym52bERKclJsKt3Db,133152,4
9,spotify:track:3M2cpwZfKoyzH7WPHVjGsV,SPRINT,spotify:artist:4n3BiuRU79B4qPqiqsnhQ4,Kabwasa,42,[],SPRINT,24,True,2023-08-18,0.951,0.851,6,-3.496,0,0.203,0.384,0.0,0.172,0.702,103.044,audio_features,3M2cpwZfKoyzH7WPHVjGsV,spotify:track:3M2cpwZfKoyzH7WPHVjGsV,https://api.spotify.com/v1/tracks/3M2cpwZfKoyzH7WPHVjGsV,https://api.spotify.com/v1/audio-analysis/3M2cpwZfKoyzH7WPHVjGsV,148875,4
10,spotify:track:74nvBxTp2gDz3E4sKyTiVl,WASTED,spotify:artist:06WRZSXKtDXLpU7foW6hgS,Kidnap,8,[],WASTED,21,True,2023-09-05,0.771,0.526,4,-10.586,1,0.0628,0.243,0.442,0.102,0.529,139.956,audio_features,74nvBxTp2gDz3E4sKyTiVl,spotify:track:74nvBxTp2gDz3E4sKyTiVl,https://api.spotify.com/v1/tracks/74nvBxTp2gDz3E4sKyTiVl,https://api.spotify.com/v1/audio-analysis/74nvBxTp2gDz3E4sKyTiVl,137744,4
11,spotify:track:7Mh8TbrCLjGxkJg5TmlKC3,Strange,spotify:artist:0V0XsSn8lNPXAEEFG292iX,Alicia Creti,37,[],Strange,52,True,2023-05-31,0.601,0.387,3,-8.761,1,0.0653,0.551,0.0,0.109,0.069,114.629,audio_features,7Mh8TbrCLjGxkJg5TmlKC3,spotify:track:7Mh8TbrCLjGxkJg5TmlKC3,https://api.spotify.com/v1/tracks/7Mh8TbrCLjGxkJg5TmlKC3,https://api.spotify.com/v1/audio-analysis/7Mh8TbrCLjGxkJg5TmlKC3,188960,4
12,spotify:track:3L9m0EZ6VHhSN8hHwTiQEX,SWAGGER BACK,spotify:artist:6uCXq7IoXFqGSB3L5zX5oV,Trevor Spitta,37,[],SWAGGER BACK,39,True,2023-07-21,0.848,0.615,8,-9.24,0,0.125,0.359,0.000138,0.108,0.7,145.019,audio_features,3L9m0EZ6VHhSN8hHwTiQEX,spotify:track:3L9m0EZ6VHhSN8hHwTiQEX,https://api.spotify.com/v1/tracks/3L9m0EZ6VHhSN8hHwTiQEX,https://api.spotify.com/v1/audio-analysis/3L9m0EZ6VHhSN8hHwTiQEX,125666,4
13,spotify:track:4QnKrqFiQwzKXOJ5sOk53u,Miss Shiney,spotify:artist:1lEiFY8tYuckyd67eGiaF1,Kaiit,40,"['alternative r&b', 'australian indigenous music', 'australian r&b']",Miss Shiney,53,False,2019-05-03,0.749,0.566,1,-7.793,1,0.268,0.409,0.0,0.0918,0.795,72.008,audio_features,4QnKrqFiQwzKXOJ5sOk53u,spotify:track:4QnKrqFiQwzKXOJ5sOk53u,https://api.spotify.com/v1/tracks/4QnKrqFiQwzKXOJ5sOk53u,https://api.spotify.com/v1/audio-analysis/4QnKrqFiQwzKXOJ5sOk53u,192000,5
14,spotify:track:09CdGJQxnnKb0Ww8Jfv7Zg,Mad Nice,spotify:artist:41DGOfz7IFMVvf9wKAzeZS,Jalen Santoy,51,['north carolina hip hop'],II Shepherds (Deluxe),39,True,2020-12-11,0.806,0.741,0,-7.535,1,0.209,0.278,0.0,0.0985,0.286,105.022,audio_features,09CdGJQxnnKb0Ww8Jfv7Zg,spotify:track:09CdGJQxnnKb0Ww8Jfv7Zg,https://api.spotify.com/v1/tracks/09CdGJQxnnKb0Ww8Jfv7Zg,https://api.spotify.com/v1/audio-analysis/09CdGJQxnnKb0Ww8Jfv7Zg,148793,4
15,spotify:track:1cJc5NjX3FVnzTsb2HTFOA,Lotus,spotify:artist:5PsYkefUonoeM9VCnpf5zd,UHMEER,33,[],Lotus,38,True,2019-03-19,0.481,0.265,11,-18.789,0,0.461,0.84,1.08e-06,0.142,0.602,58.931,audio_features,1cJc5NjX3FVnzTsb2HTFOA,spotify:track:1cJc5NjX3FVnzTsb2HTFOA,https://api.spotify.com/v1/tracks/1cJc5NjX3FVnzTsb2HTFOA,https://api.spotify.com/v1/audio-analysis/1cJc5NjX3FVnzTsb2HTFOA,201889,4
16,spotify:track:10TOeMHUDPkswPClP45U7z,.22,spotify:artist:5TfGTJqLoXQYHHW7hyaDot,Wesson Desir,19,['indie hip hop'],Apollo Archives,35,True,2020-10-21,0.768,0.573,7,-8.308,0,0.338,0.586,0.0,0.127,0.501,127.507,audio_features,10TOeMHUDPkswPClP45U7z,spotify:track:10TOeMHUDPkswPClP45U7z,https://api.spotify.com/v1/tracks/10TOeMHUDPkswPClP45U7z,https://api.spotify.com/v1/audio-analysis/10TOeMHUDPkswPClP45U7z,134723,4
17,spotify:track:1eOV6owRPz5ZWBZJp2mjHv,Red,spotify:artist:00dT0myy0kbq152QWIzRPI,Igwe Aka,31,[],Red,33,True,2020-04-16,0.96,0.45,10,-7.012,0,0.312,0.249,0.0,0.113,0.511,122.011,audio_features,1eOV6owRPz5ZWBZJp2mjHv,spotify:track:1eOV6owRPz5ZWBZJp2mjHv,https://api.spotify.com/v1/tracks/1eOV6owRPz5ZWBZJp2mjHv,https://api.spotify.com/v1/audio-analysis/1eOV6owRPz5ZWBZJp2mjHv,221662,4
18,spotify:track:2d3BxptXW0GgU6cGMCcEAd,Borrowed Time,spotify:artist:2Y6vsA2gXgG8CGBRvO0JBM,Kizzy Cobain,10,[],Beginning of The End,16,True,2022-12-15,0.484,0.653,8,-6.341,0,0.41,0.33,0.0,0.09,0.474,131.598,audio_features,2d3BxptXW0GgU6cGMCcEAd,spotify:track:2d3BxptXW0GgU6cGMCcEAd,https://api.spotify.com/v1/tracks/2d3BxptXW0GgU6cGMCcEAd,https://api.spotify.com/v1/audio-analysis/2d3BxptXW0GgU6cGMCcEAd,190080,4
19,spotify:track:1xSmjB0t19q4CSJ0X0ymGB,Frankenstein,spotify:artist:3V0ZQW0dNuVaFtbVYgSI24,Claire Rosinkranz,59,"['alt z', 'modern indie pop']",Frankenstein,60,True,2021-05-14,0.826,0.745,2,-6.091,1,0.141,0.13,1.32e-05,0.178,0.883,119.92,audio_features,1xSmjB0t19q4CSJ0X0ymGB,spotify:track:1xSmjB0t19q4CSJ0X0ymGB,https://api.spotify.com/v1/tracks/1xSmjB0t19q4CSJ0X0ymGB,https://api.spotify.com/v1/audio-analysis/1xSmjB0t19q4CSJ0X0ymGB,202249,4
20,spotify:track:6fsQuSJ4zcd33n1MBBorxV,Exit,spotify:artist:301jinGFu9ZVQZTPXMwRoM,Mudrigo,43,[],Exit,5,False,2022-04-26,0.823,0.621,2,-4.567,1,0.179,0.04,4.06e-05,0.109,0.251,144.05,audio_features,6fsQuSJ4zcd33n1MBBorxV,spotify:track:6fsQuSJ4zcd33n1MBBorxV,https://api.spotify.com/v1/tracks/6fsQuSJ4zcd33n1MBBorxV,https://api.spotify.com/v1/audio-analysis/6fsQuSJ4zcd33n1MBBorxV,133355,4
21,spotify:track:5PvgFjmrALevsoP09K9HNW,Make Me Wanna,spotify:artist:12trz2INGglrKMzLmg0y2C,Emotional Oranges,57,['indie r&b'],The Juice: Vol. III,52,True,2022-12-09,0.829,0.596,2,-5.328,0,0.0408,0.219,0.00382,0.0809,0.701,107.958,audio_features,5PvgFjmrALevsoP09K9HNW,spotify:track:5PvgFjmrALevsoP09K9HNW,https://api.spotify.com/v1/tracks/5PvgFjmrALevsoP09K9HNW,https://api.spotify.com/v1/audio-analysis/5PvgFjmrALevsoP09K9HNW,174659,4
22,spotify:track:4m4IJ0GaepAsVNP3qqSVDW,POETRY JAM (feat. Foggieraw),spotify:artist:5oSCIcpPdrO3UhTMATxkYL,Ciscero,41,['indie hip hop'],POETRY JAM (feat. Foggieraw),50,True,2020-05-20,0.726,0.72,7,-6.786,0,0.289,0.108,0.0,0.336,0.645,92.013,audio_features,4m4IJ0GaepAsVNP3qqSVDW,spotify:track:4m4IJ0GaepAsVNP3qqSVDW,https://api.spotify.com/v1/tracks/4m4IJ0GaepAsVNP3qqSVDW,https://api.spotify.com/v1/audio-analysis/4m4IJ0GaepAsVNP3qqSVDW,198525,4
23,spotify:track:6nHXcIjMpONVBe1MYKOUiR,oneday,spotify:artist:1mz96NTqUI57Au0t28JyBK,Diz,30,['chill abstract hip hop'],the way forward is not the way home,20,True,2022-12-21,0.422,0.792,7,-9.3,1,0.423,0.744,4.57e-05,0.13,0.388,72.213,audio_features,6nHXcIjMpONVBe1MYKOUiR,spotify:track:6nHXcIjMpONVBe1MYKOUiR,https://api.spotify.com/v1/tracks/6nHXcIjMpONVBe1MYKOUiR,https://api.spotify.com/v1/audio-analysis/6nHXcIjMpONVBe1MYKOUiR,146087,4
24,spotify:track:3jhqpJK154neWpSjMRvQwa,Middle School,spotify:artist:2A1dxDBORVkkbHJDVDOhed,Free Party,47,['indie hip hop'],Mirrors In A Dark Room,58,True,2021-03-19,0.82,0.432,1,-10.289,1,0.311,0.352,8.06e-06,0.104,0.59,71.853,audio_features,3jhqpJK154neWpSjMRvQwa,spotify:track:3jhqpJK154neWpSjMRvQwa,https://api.spotify.com/v1/tracks/3jhqpJK154neWpSjMRvQwa,https://api.spotify.com/v1/audio-analysis/3jhqpJK154neWpSjMRvQwa,148499,4
25,spotify:track:2AgnbuzvnfPvq1sAYNB4pj,"Finish Line / Drown (feat. T-Pain, Kirk Franklin, Eryn Allen Kane & Noname)",spotify:artist:1anyVhU62p31KFi8MEzkbf,Chance the Rapper,72,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",Coloring Book,52,True,2016-05-27,0.456,0.609,7,-6.439,0,0.377,0.617,0.0,0.0724,0.41,86.368,audio_features,2AgnbuzvnfPvq1sAYNB4pj,spotify:track:2AgnbuzvnfPvq1sAYNB4pj,https://api.spotify.com/v1/tracks/2AgnbuzvnfPvq1sAYNB4pj,https://api.spotify.com/v1/audio-analysis/2AgnbuzvnfPvq1sAYNB4pj,406983,4
26,spotify:track:278ARHR2a5n1pvEr3Dkjor,Marco,spotify:artist:2jbd7OqeJJd1hz81vOXwwW,binki,48,['modern indie pop'],Marco,51,True,2018-10-11,0.771,0.57,4,-8.607,0,0.0336,0.0188,0.000158,0.141,0.638,105.038,audio_features,278ARHR2a5n1pvEr3Dkjor,spotify:track:278ARHR2a5n1pvEr3Dkjor,https://api.spotify.com/v1/tracks/278ARHR2a5n1pvEr3Dkjor,https://api.spotify.com/v1/audio-analysis/278ARHR2a5n1pvEr3Dkjor,152323,4
27,spotify:track:3E73eFyGL6v10qlK3jiLyR,Rocky,spotify:artist:4iMO20EPodreIaEl8qW66y,Still Woozy,66,"['bedroom pop', 'oakland indie', 'pov: indie']","If This Isn’t Nice, I Don’t Know What Is",57,False,2021-08-13,0.737,0.517,11,-9.415,0,0.0776,0.512,0.00574,0.109,0.525,101.095,audio_features,3E73eFyGL6v10qlK3jiLyR,spotify:track:3E73eFyGL6v10qlK3jiLyR,https://api.spotify.com/v1/tracks/3E73eFyGL6v10qlK3jiLyR,https://api.spotify.com/v1/audio-analysis/3E73eFyGL6v10qlK3jiLyR,166000,4
28,spotify:track:054yWLQFJCISgsQxoTRKQK,Night Ride,spotify:artist:06gQAoURCBTZrRk850fP16,Langston Bristol,39,[],Night Ride,35,True,2022-01-18,0.696,0.415,10,-11.893,1,0.268,0.849,0.000173,0.116,0.412,88.037,audio_features,054yWLQFJCISgsQxoTRKQK,spotify:track:054yWLQFJCISgsQxoTRKQK,https://api.spotify.com/v1/tracks/054yWLQFJCISgsQxoTRKQK,https://api.spotify.com/v1/audio-analysis/054yWLQFJCISgsQxoTRKQK,152764,4
29,spotify:track:2Lmpxi7j95HOvsR6zj1Fl3,an Interlude Called “Circus” (feat. Eryn Allen Kane),spotify:artist:7Hjbimq43OgxaBRpFXic4x,Saba,62,"['alternative r&b', 'chicago rap']",Few Good Things,71,True,2022-02-04,0.839,0.363,2,-13.572,1,0.0647,0.0742,0.0,0.171,0.285,106.737,audio_features,2Lmpxi7j95HOvsR6zj1Fl3,spotify:track:2Lmpxi7j95HOvsR6zj1Fl3,https://api.spotify.com/v1/tracks/2Lmpxi7j95HOvsR6zj1Fl3,https://api.spotify.com/v1/audio-analysis/2Lmpxi7j95HOvsR6zj1Fl3,62973,4
30,spotify:track:3iXr4JLYecnraGnwGBFHPr,Meaningless,spotify:artist:4T8NIfZmVY6TJFqVzN6X49,tobi lou,61,"['chicago rap', 'indie hip hop']",Non-Perishable,50,True,2022-03-11,0.714,0.619,10,-8.584,1,0.164,0.559,1.5e-05,0.144,0.56,135.96,audio_features,3iXr4JLYecnraGnwGBFHPr,spotify:track:3iXr4JLYecnraGnwGBFHPr,https://api.spotify.com/v1/tracks/3iXr4JLYecnraGnwGBFHPr,https://api.spotify.com/v1/audio-analysis/3iXr4JLYecnraGnwGBFHPr,156415,4
31,spotify:track:2fIeEYpiqiINZCTIpU1Pe1,DOMINICANA,spotify:artist:4MbRfFtyXLbOnccfjBE69n,Hush Forte,34,['indie hip hop'],DOMINICANA,42,True,2020-07-07,0.666,0.669,0,-6.976,0,0.0857,0.244,0.00342,0.362,0.526,76.022,audio_features,2fIeEYpiqiINZCTIpU1Pe1,spotify:track:2fIeEYpiqiINZCTIpU1Pe1,https://api.spotify.com/v1/tracks/2fIeEYpiqiINZCTIpU1Pe1,https://api.spotify.com/v1/audio-analysis/2fIeEYpiqiINZCTIpU1Pe1,196795,4
32,spotify:track:1YbxRENg3AkWmn35PSJiEr,guilty,spotify:artist:7emRqFqumIU39rRPvK3lbE,YaSi,11,['denver rap'],Guilty,12,False,2021-02-18,0.676,0.352,1,-8.603,1,0.0476,0.106,3.36e-05,0.145,0.367,88.097,audio_features,1YbxRENg3AkWmn35PSJiEr,spotify:track:1YbxRENg3AkWmn35PSJiEr,https://api.spotify.com/v1/tracks/1YbxRENg3AkWmn35PSJiEr,https://api.spotify.com/v1/audio-analysis/1YbxRENg3AkWmn35PSJiEr,188000,4
33,spotify:track:3aVGj0g3QKbbXn8uNBFZIH,aesthetic,spotify:artist:20WmX0l9JgOpehDOAXY6iO,Souly Had,50,[],aesthetic,52,True,2022-04-15,0.625,0.456,1,-10.624,0,0.0698,0.142,0.000164,0.402,0.762,146.091,audio_features,3aVGj0g3QKbbXn8uNBFZIH,spotify:track:3aVGj0g3QKbbXn8uNBFZIH,https://api.spotify.com/v1/tracks/3aVGj0g3QKbbXn8uNBFZIH,https://api.spotify.com/v1/audio-analysis/3aVGj0g3QKbbXn8uNBFZIH,105215,4
34,spotify:track:2nzVYhW0dohj75ILgGsC79,Can't Wake Up,spotify:artist:3wnsNFtqQ75UEUAN3PwkPH,Ahmad Anonimis,43,"['chill abstract hip hop', 'indie hip hop']",Can't Wake Up,16,True,2022-06-01,0.93,0.426,2,-9.061,1,0.144,0.069,0.0,0.0697,0.254,120.035,audio_features,2nzVYhW0dohj75ILgGsC79,spotify:track:2nzVYhW0dohj75ILgGsC79,https://api.spotify.com/v1/tracks/2nzVYhW0dohj75ILgGsC79,https://api.spotify.com/v1/audio-analysis/2nzVYhW0dohj75ILgGsC79,152000,4
35,spotify:track:0YJedBqfrg6FtuDvidOvZO,Mrs Parker,spotify:artist:5kkpDTQbRC2UCCCUhF6j90,Bando.,32,[],Mrs Parker,41,True,2022-03-18,0.758,0.828,1,-4.587,1,0.0559,0.291,7.61e-06,0.141,0.525,103.021,audio_features,0YJedBqfrg6FtuDvidOvZO,spotify:track:0YJedBqfrg6FtuDvidOvZO,https://api.spotify.com/v1/tracks/0YJedBqfrg6FtuDvidOvZO,https://api.spotify.com/v1/audio-analysis/0YJedBqfrg6FtuDvidOvZO,111845,4
36,spotify:track:2NlegEcb8J6Db5uvP7nUpl,Southside Fade,spotify:artist:2kAP2prnGAq7s3DwRT6s16,reggie,45,"['chill abstract hip hop', 'indie hip hop']",Southside Fade,47,True,2020-08-26,0.761,0.74,5,-5.482,0,0.0793,0.00103,2.97e-05,0.115,0.58,134.971,audio_features,2NlegEcb8J6Db5uvP7nUpl,spotify:track:2NlegEcb8J6Db5uvP7nUpl,https://api.spotify.com/v1/tracks/2NlegEcb8J6Db5uvP7nUpl,https://api.spotify.com/v1/audio-analysis/2NlegEcb8J6Db5uvP7nUpl,111830,4
